COMMODITY,COMMODITY_DESCRIPTION,EXTENDED_DESCRIPTION,CONTRACT_NAME,naics_code_final,comment,submission_time,naics_title_final,co2e_per_dollar_final,bea_code_final
67033115002,ELBOW BRASS 90DEG COMP GJ X MIPT 3/4 IN,RC LN_____ QTY DEL_____ P/F_____ B/O_____ DEL DATE__________,material needed at gbsc,332913,,9/25/24,Plumbing Fixture Fitting and Trim Manufacturing,0.193,332913
67039120001,ELBOW PVC SCHED 40 90 DEG 3/4 IN,RC LN_____ QTY DEL_____ P/F_____ B/O______ DEL DATE_________,Materials needed at Webberville warehouse,332913,,9/25/24,Plumbing Fixture Fitting and Trim Manufacturing,0.193,332913
606090,"HOSE FITTINGS, BRASS AND/OR COPPER","RC LN_____ QTY DEL_____ P/F_____ B/O___DEL DATE_____   DELIVERY DATE SHALL BE NO LATER THAN 9/2/22    67058108015 - Qty 50K @$0.17ea = $8,500.00",CM material for awwbsc,332919,,9/25/24,Other Metal Valve and Pipe Fitting Manufacturing,0.24,33291A
3526,Baggage Handling Equipment and Parts,"2 EA GCP 100GC 1"" GALV COUPLING - Catalog # 98002000133 @ $3.82 = $7.64",Parts for WO# 3513484,316998,,9/25/24,All Other Leather Good and Allied Product Manufacturing,0.256,316000
67017,"Irrigation Systems, Supplies, Parts, and Accessori",WEATHERMATIC B18H NOZZLES,Irrigation Parts for ABIA  MAX PO# 3922,333111,,9/25/24,Farm Machinery and Equipment Manufacturing,0.271,333111
606090,"HOSE FITTINGS, BRASS AND/OR COPPER",TICKET#Q093563   BRASS TEE  - 20,"TICKET#Q093563 BALL CURB LEVER HANDLE, BRASS TEE & INSERTS",332919,,9/25/24,Other Metal Valve and Pipe Fitting Manufacturing,0.24,33291A
606090,"HOSE FITTINGS, BRASS AND/OR COPPER",RC LN_____ QTY DEL_____ P/F_____ B/O___DEL DATE_____   DELIVERY DATE SHALL BE NO LATER THAN 4/8/22    67033175006 - Qty 20 @$6.18ea = $123.60,cm material for awgbsc,332919,,9/25/24,Other Metal Valve and Pipe Fitting Manufacturing,0.24,33291A
67015110001,TOOL FLARING PE 3/4 IN,RC LN___ QTY DEL___ P/F___ B/O____ DEL DATE_______,material needed at awgbsc,326122,,9/25/24,Plastics Pipe and Pipe Fitting Manufacturing,0.434,326120
606090,"HOSE FITTINGS, BRASS AND/OR COPPER",RC LN_____ QTY DEL_____ P/F_____ B/O___DEL DATE_____   DELIVERY DATE SHALL BE NO LATER THAN 11/30/21    67033160002 - Qty 25 @$2.24ea = $56.00,techline material for awgbsc,332919,,9/25/24,Other Metal Valve and Pipe Fitting Manufacturing,0.24,33291A
67017,"Irrigation Systems, Supplies, Parts, and Accessori",WEATHERMATIC B18H NOZZLES,Irrigation Parts for ABIA  MAX PO# 4560 PR # 2623,333111,,9/25/24,Farm Machinery and Equipment Manufacturing,0.271,333111
8109590,VALVE PARTS AND ACCESSORIES,"WORM SHAFT ASSY, PART # 83643-2",PUMP PARTS,332911,,9/25/24,Industrial Valve Manufacturing,0.24,33291A
67017,"Irrigation Systems, Supplies, Parts, and Accessori","Half Brass Nozzle, 15ft #B15-H",Irrigation Parts for ABIA  MAX PO# 4439 PR# 2519,333111,,9/25/24,Farm Machinery and Equipment Manufacturing,0.271,333111
34060542013,"HYDR PART AMERICAN DARLING B84B PUMPER NOZZLE 4""",RC LN_____ QTY DEL_____ P/F_____ B/O______ DEL DATE__________,material needed at awgbsc,332919,,9/25/24,Other Metal Valve and Pipe Fitting Manufacturing,0.24,33291A
67033115014,ELBOW BRASS 90 DEG 2 IN,RC LN_____ QTY DEL_____ P/F_____ B/O___DEL DATE_____  DELIVERY DATE SHALL BE NO LATER THAN 1/28/20,ti material for awgbsc,332919,,9/25/24,Other Metal Valve and Pipe Fitting Manufacturing,0.24,33291A
67033140001,TEE BRASS 1/2 X 1/2 X 1/2 IN,RC LN___ QTY DEL___ P/F___ B/O___ DEL DATE______,material needed at awwbsc,332919,,9/25/24,Other Metal Valve and Pipe Fitting Manufacturing,0.24,33291A
65941831001,"ELBOWS, PVC SEWER SDR-35 SPICOT END 22-1/2 DEGREE 6IN",RC LN_____ QTY DEL_____ P/F_____ B/O_____ DEL DATE__________,material needed at wbsc,326122,,9/25/24,Plastics Pipe and Pipe Fitting Manufacturing,0.434,326120
45060105003,COUPLING FOR GREASE GUN 1/8 IN,RC LN______QTY DEL______P/F____B/O____DEL DATE________,material needed at wbsc,332919,,9/25/24,Other Metal Valve and Pipe Fitting Manufacturing,0.24,33291A
65941890002,Elbow PVC Sewer SDR-35 Gasket X Spigot End 45 Deg 4 Inch,RC LN_____ QTY DEL_____ P/F_____ B/O______ DEL DATE_________,PVC sewer parts for Webberville,326122,,9/25/24,Plastics Pipe and Pipe Fitting Manufacturing,0.434,326120
67033115021,ELBOW BRASS STREET 90 DEG 1-1/2 IN,RC LN______QTY DEL____P/F____B/O_____DEL DATE________,material needed at wbsc,332919,,9/25/24,Other Metal Valve and Pipe Fitting Manufacturing,0.24,33291A
67039120003,ELBOW PVC SCHED 40 90 DEG 1 IN,RC LN_____ QTY DEL_____ P/F_____ B/O___DEL DATE_____,msc material for awgbsc,326122,,9/25/24,Plastics Pipe and Pipe Fitting Manufacturing,0.434,326120
606090,"HOSE FITTINGS, BRASS AND/OR COPPER","RC LN_____ QTY DEL_____ P/F_____ B/O___DEL DATE_____   DELIVERY DATE SHALL BE NO LATER THAN 8/26/22    89050115010 - Qty 60ft @$74.13ft = $4,447.80",cm material for awgbsc,332919,,9/25/24,Other Metal Valve and Pipe Fitting Manufacturing,0.24,33291A
606090,"HOSE FITTINGS, BRASS AND/OR COPPER","ELBOW BRASS 1"" MIPXCOMP               X40 @ 46.56","ELBOW BRASS 1"" MIPXCOMP",332919,,9/25/24,Other Metal Valve and Pipe Fitting Manufacturing,0.24,33291A
67033115011,ELBOW BRASS 90 DEG 1 IN,RC LN_______QTY DEL_______P/F____B/O_____DEL DATE_________,material needed at awgbsc,332919,,9/25/24,Other Metal Valve and Pipe Fitting Manufacturing,0.24,33291A
65941831002,"ELBOWS, PVC SEWER SDR-35 SPICOT END 45 DEGREE 6IN",RC LN_____ QTY DEL_____ P/F_____ B/O_____ DEL DATE___________,material needed at wbsc,326122,,9/25/24,Plastics Pipe and Pipe Fitting Manufacturing,0.434,326120
67033195001,COUPLING BRASS COMP GJ X COMP GJ 3/4 IN,RC LN_____ QTY DEL_____ P/F_____ B/O___DEL DATE_____    DELIVERY DATE SHALL BE NO LATER THAN 6/5/2018,CM material for AWGBSC,332996,,9/25/24,Fabricated Pipe and Pipe Fitting Manufacturing,0.365,332996
89050120009,ELBOW PVC SEWER SDR-35 45 DEG 6 IN,RC LN_____ QTY DEL_____ P/F_____ B/O______ DEL DATE_________,Material for Webberville Store Room,326122,,9/26/24,Plastics Pipe and Pipe Fitting Manufacturing,0.434,326120
67033115022,ELBOW BRASS STREET 90 DEG 2 IN,RC LN_______ QTY DEL_________P/F_____ B/O____DEL DATE______________    DELIVERY DATE SHALL BE NO LATER THAN  4/5/2019,Texas Irrigation material for AWWBSC,332913,,9/25/24,Plumbing Fixture Fitting and Trim Manufacturing,0.193,332913
46010104003,COUPLING GALV AIR HOSE 3/4 IN FEMALE,RC LN_____ QTY DEL_____ P/F_____ B/O___DEL DATE_____    DELIVERY DATE SHALL BE NO LATER THAN 10/13/17,MSC materials order for Glen Bell warehouse,332919,,9/25/24,Other Metal Valve and Pipe Fitting Manufacturing,0.24,33291A
65933142004,COUPLING BRASS 3/4 FEMALE C.T.X COMPRESSION G.J.,RC LN_____ QTY DEL_____ P/F_____ B/O___DEL DATE_____  DELIVERY DATE SHALL BE NO LATER THAN 11/26/19,cm material for awgbsc,332913,,9/25/24,Plumbing Fixture Fitting and Trim Manufacturing,0.193,332913
606090,"HOSE FITTINGS, BRASS AND/OR COPPER",RC LN_____ QTY DEL_____ P/F_____ B/O___DEL DATE_____   DELIVERY DATE SHALL BE NO LATER THAN 4/4/22    67033175004 - Qty 20 @$3.30ea = $66.00,techline material for awgbsc,332919,,9/25/24,Other Metal Valve and Pipe Fitting Manufacturing,0.24,33291A
46035101001,NOZZLE WATER HOSE 3/4 IN ADJUSTABLE,RC LN_____QTY DEL_____P/F_____B/O____DEL DATE______,material needed at awgbsc,326220,,9/25/24,Rubber and Plastics Hoses and Belting Manufacturing,0.335,326220
34064600001,Nozzle Pistol Grip for Water Hose,RC LN_____ QTY DEL_____ P/F_____ B/O______ DEL DATE_________,Material needed at Webberville warehouse,332919,,9/26/24,Other Metal Valve and Pipe Fitting Manufacturing,0.24,33291A
51582,"Sprinkler Systems and Parts, Lawn and Turf","4 EA DIAPHRAGM - IRRIGATION, F/ PLASTIC VALVE, 2 IN - Catalog # TEL-581-1035 @ $14.80 = $59.20",Irrigation Parts for Warehouse Stock,238220,,9/25/24,"Plumbing, Heating, and Air-Conditioning Contractors",0.245,"230302,2334A0,2332A0,233230,233210,230301,2332D0,233411,233412,233240,233262"
65997,"Pipe Fittings, Misc. (Not Otherwise Classified)",,tee and elbow for bp manafold,332996,,9/25/24,Fabricated Pipe and Pipe Fitting Manufacturing,0.365,332996
606090,"HOSE FITTINGS, BRASS AND/OR COPPER",RC LN_____ QTY DEL_____ P/F_____ B/O___DEL DATE_____   DELIVERY DATE SHALL BE NO LATER THAN 5/4/22    67033150001 - Qty 10 @$73.34ea = $733.40,cm material for awwbsc,332919,,9/25/24,Other Metal Valve and Pipe Fitting Manufacturing,0.24,33291A
67039120001,ELBOW PVC SCHED 40 90 DEG 3/4 IN,RC LN_____ QTY DEL_____ P/F_____ B/O_____ DEL DATE__________,MATERIAL NEEDED AT AWWBSC,332913,,9/25/24,Plumbing Fixture Fitting and Trim Manufacturing,0.193,332913
89050120012,ELBOW PVC SEWER SDR-35 45 DEG 4 INCH,RC LN_____ QTY DEL_____ P/F_____ B/O______ DEL DATE_________,PVC fittings for Webberville warehouse,326122,,9/25/24,Plastics Pipe and Pipe Fitting Manufacturing,0.434,326120
606090,"HOSE FITTINGS, BRASS AND/OR COPPER","RC LN_____ QTY DEL_____ P/F_____ B/O___DEL DATE_____   DELIVERY DATE SHALL BE NO LATER THAN 3/17/22    67070110009 - Qty 150 @ $157.70ea = $23,655.00",cm material for awgbsc,332919,,9/25/24,Other Metal Valve and Pipe Fitting Manufacturing,0.24,33291A
67039120005,ELBOW PVC SCHED 40 90 DEG 1-1/2 IN,RC LN_____ QTY DEL_____ P/F_____ B/O___DEL DATE_____    DELIVERY DATE SHALL BE NO LATER THAN   10/19/2018,MSC material for AWWBSC,326122,,9/25/24,Plastics Pipe and Pipe Fitting Manufacturing,0.434,326120
67033195004,COUPLING BRASS COMP GJ X COMP GJ 1-1/4 IN,RC LN____ QTY DEL_____ P/F_____ B/O_____ DEL DATE________,material needed at wbsc,332996,,9/25/24,Fabricated Pipe and Pipe Fitting Manufacturing,0.365,332996
67033115010,ELBOW BRASS 90 DEG 3/4 IN,RC LN_____ QTY DEL_____ P/F_____ B/O______ DEL DATE_________,Material order for Glen Bell warehouse,332919,,9/25/24,Other Metal Valve and Pipe Fitting Manufacturing,0.24,33291A
67033135006,BUSHING BRASS 1-1/2 X 1 IN,RC____QTY DEL _____P/F____B/O____DEL DATE_______,material needed at gbsc,333613,,9/26/24,Mechanical Power Transmission Equipment Manufacturing,0.251,333613
67033135003,BUSHING BRASS 1 X 3/4 IN,RC LN______QTY DEL______P/F_____B/O_____DEL DATE________,material needed at awgbsc,333613,,9/25/24,Mechanical Power Transmission Equipment Manufacturing,0.251,333613
67033135006,BUSHING BRASS 1-1/2 X 1 IN,RC LN____ QTY DEL____ P/F____ B/O____ DEL DATE________,material needed at awgbsc,333613,,9/26/24,Mechanical Power Transmission Equipment Manufacturing,0.251,333613
1102255,"PARTS AND ACCESSORIES, CONVEYOR BELT","1 EA PULLEY,CONVEYOR, Drive, 49 IN, 38 IN, 140, Dual - Catalog # P49387IO/140 @ $1,052.00",Parts for Warehouse Stock,326220,,9/25/24,Rubber and Plastics Hoses and Belting Manufacturing,0.335,326220
67033135009,BUSHING BRASS 2 X 1 IN,RC LN_____ QTY DEL______ P/F_____ B/O_____ DEL DATE_________,material needed at awwbsc,333613,,9/25/24,Mechanical Power Transmission Equipment Manufacturing,0.251,333613
1102255,"PARTS AND ACCESSORIES, CONVEYOR BELT","1 EA PULLEY,CONVEYOR, Drive, 49 IN, 38 IN, 45 DEG, 12 IN, 140, Inside, Decline - Catalog # P49387I/45/12/140D-V1 @ $1051.00",Pulley and Belt Parts for Warehouse Stock,326220,,9/25/24,Rubber and Plastics Hoses and Belting Manufacturing,0.335,326220
67052125030,COUPLING DI TWO BOLT EXTENDED RANGE 6 IN.,RC LN_______ QTY DEL_________P/F_____ B/O____DEL DATE______________  .  DELIVERY DATE SHALL BE NO LATER THAN  9/14/20,MSC QIA material for AWGBSC,332996,,9/25/24,Fabricated Pipe and Pipe Fitting Manufacturing,0.365,332996
67033135009,BUSHING BRASS 2 X 1 IN,RC LN_____ QTY DEL_____ P/F_____ B/O______ DEL DATE_________,Materials needed for Glen Bell warehouse,333613,,9/25/24,Mechanical Power Transmission Equipment Manufacturing,0.251,333613
67052125031,COUPLING DI TWO BOLT EXTENDED RANGE 8 IN.,RC LN_______ QTY DEL_________P/F_____ B/O____DEL DATE______________  .  DELIVERY DATE SHALL BE NO LATER THAN 3/2020  4/30/2020,MSC material for AWGBSC,333613,,9/25/24,Mechanical Power Transmission Equipment Manufacturing,0.251,333613
67052651025,"COUPLING DI OPTIMUM RANGE LONG LENGTH 16""",RC LN_____ QTY DEL_____ P/F_____ B/O_____ DEL DATE__________,MATERIAL NEEDED AT WBSC,333613,,9/25/24,Mechanical Power Transmission Equipment Manufacturing,0.251,333613
67033135009,BUSHING BRASS 2 X 1 IN,RC LN_____ QTY DEL_____ P/F_____ B/O___DEL DATE_____    DELIVERY DATE SHALL BE NO LATER THAN 10/24/17,TX Irrigation material for Glen Bell warehouse,333613,,9/25/24,Mechanical Power Transmission Equipment Manufacturing,0.251,333613
65906931002,ADAPTER FOSTER CI MECH JT 8 INCH W/BOLTS & GASKETS,RC LN_____ QTY DEL_____ P/F_____ B/O______ DEL DATE_________,Material needed at Glen Bell warehouse,332996,,9/25/24,Fabricated Pipe and Pipe Fitting Manufacturing,0.365,332996
89049290012,TEE CI MECH JT 8 X 8 X 8 IN,RC LN_____ QTY DEL_____ P/F_____ B/O______ DEL DATE_________,Material needed at awwbsc,331511,,9/25/24,Iron Foundries,0.446,331510
45063,Pulleys and Sheaves,"Condux Model - 08617220    2In Cable Feeding Sheave  Specs.  Slot Width 1.38""  Slot Length 6""  I.D. Tube Width 1.75  O.D. Tube Width 1.95  Load Capacity 2600 Lbs.  Total - 8ea",Cable Feeding  Sheaves,333923,,9/25/24,"Overhead Traveling Crane, Hoist, and Monorail System Manufacturing",0.296,333920
67052125030,COUPLING DI TWO BOLT EXTENDED RANGE 6 IN.,RC LN_____ QTY DEL_____ P/F_____ B/O___DEL DATE_____  DELIVERY DATE SHALL BE NO LATER THAN 6/26/2019,msc qia material for awgbsc,332996,,9/25/24,Fabricated Pipe and Pipe Fitting Manufacturing,0.365,332996
67033135006,BUSHING BRASS 1-1/2 X 1 IN,RC LN___ QTY DEL___ P/F___ B/O___ DEL DATE_____,material needed at awgbsc,333613,,9/26/24,Mechanical Power Transmission Equipment Manufacturing,0.251,333613
67033135005,BUSHING BRASS 1-1/2 X 3/4 IN,RC LN_____ QTY DEL_____ P/F_____ B/O___DEL DATE_____  DELIVERY DATE SHALL BE NO LATER THAN 9/25/18,TI material for awgbsc,333613,,9/26/24,Mechanical Power Transmission Equipment Manufacturing,0.251,333613
67052125031,COUPLING DI TWO BOLT EXTENDED RANGE 8 IN.,RC LN_____ QTY DEL_____ P/F_____ B/O___DEL DATE_____  DELIVERY DATE SHALL BE NO LATER THAN 3/26/20,msc qia material for awgbsc,333613,,9/25/24,Mechanical Power Transmission Equipment Manufacturing,0.251,333613
67033135007,BUSHING BRASS 1-1/2 X 1-1/4 IN,RC LN____ QTY DEL_____ P/F____ B/O_____ DEL DATE__________,material needed at awgbsc,333613,,9/25/24,Mechanical Power Transmission Equipment Manufacturing,0.251,333613
67033135009,BUSHING BRASS 2 X 1 IN,RC LN_______ QTY DEL_________P/F_____ B/O____DEL DATE______________    DELIVERY DATE SHALL BE NO LATER THAN  5/31/2019,Fortiline material for AWWBSC for CIP CREEDMOOR,333613,,9/25/24,Mechanical Power Transmission Equipment Manufacturing,0.251,333613
67033135005,BUSHING BRASS 1-1/2 X 3/4 IN,RC LN_______QTY DEL_______P/F____B/O____DEL DATE________,material needed at awgbsc,333613,,9/26/24,Mechanical Power Transmission Equipment Manufacturing,0.251,333613
67033135011,BUSHING BRASS 2 X 1-1/2 IN,RC LN_____ QTY DEL_____ P/F_____ B/O______ DEL DATE_________,Materials needed at Glen Bell warehouse,333613,,9/25/24,Mechanical Power Transmission Equipment Manufacturing,0.251,333613
67033135006,BUSHING BRASS 1-1/2 X 1 IN,RC LN_____ QTY DEL_____ P/F_____ B/O___DEL DATE_____    DELIVERY DATE SHALL BE NO LATER THAN 5/1/2018,TX Irrigation material for AWGBSC,333613,,9/26/24,Mechanical Power Transmission Equipment Manufacturing,0.251,333613
56056750002,"STRAP RATCHET, S HOOK, STRAP WIDTH 1 IN, POLYESTER WEBBING",RC LN_______ QTY DEL_________P/F_____ B/O____DEL DATE______________    DELIVERY DATE SHALL BE NO LATER THAN 1/12/2019,MSC material for AWWBSC,313220,,9/25/24,Narrow Fabric Mills and Schiffli Machine Embroidery,0.525,313200
34072,"Rescue Equipment, Supplies and Accessories Includi","Water and technical rescue items    PR2416-Tubular Webbing for Ed Services    1. ITEM#WB59004 - BLUE - 100 YARD SPOOL - QTY: 6 EACH @ $98.00 EACH.    Freight - $32.00    Ref Quote#16388 by Jamie Lofton, Dated 09/17/2020",PR2416-Tubular Webbing for Ed Services,624230,,9/25/24,Emergency and Other Relief Services,0.248,624A00
56056750002,"STRAP RATCHET, S HOOK, STRAP WIDTH 1 IN, POLYESTER WEBBING",RC LN____ QTY DEL____ P/F___ B/O___ DEL DATE____,material needed at awgbsc,313220,,9/25/24,Narrow Fabric Mills and Schiffli Machine Embroidery,0.525,313200
56056750002,"STRAP RATCHET, S HOOK, STRAP WIDTH 1 IN, POLYESTER WEBBING",RC LN_____ QTY DEL_____ P/F_____ B/O______ DEL DATE_________,Material needed at awwbsc,313220,,9/25/24,Narrow Fabric Mills and Schiffli Machine Embroidery,0.525,313200
58010,Band Instruments and Accessories,"1 PAIR - 0900BGL - GAELIC THEMES BOTTLE GREEN PIPER KILT HOSE, SIZE: LARGE",BAGPIPE & DRUM ACCESSORIES,339992,,9/25/24,Musical Instrument Manufacturing,0.225,339990
56056750002,"STRAP RATCHET, S HOOK, STRAP WIDTH 1 IN, POLYESTER WEBBING",RC LN_____ QTY DEL_____ P/F_____ B/O___DEL DATE_____    DELIVERY DATE SHALL BE NO LATER THAN 11/07/2017,MSC material for Glen Bell warehouse,313220,,9/25/24,Narrow Fabric Mills and Schiffli Machine Embroidery,0.525,313200
51500,"LAWN MAINTENANCE EQUIPMENT, ACCESSORIES, AND PARTS",,"Hand Cable Switch, Weed Eater Parts",333112,,9/25/24,Lawn and Garden Tractor and Home Lawn and Garden Equipment Manufacturing,0.192,333112
54523,"Impact Tools, Air Powered (Not Road Building)","PR# 228  12 - #0000-675-012, HOMELITE ELECTRIC SWEEPER @ $32.97/EA    50 - #0000-407-266 - 30 GAL LAWN/GARDEN REFUSE BAG @ $ 1.88/EA    Delivery - CURB DLVRY @ $79.00    30 - # 0000-106-785 - SPECTRACIDE FIRE ANY KILLER 3.5LB @ $3.77/EA    ATTN: REGGIE WILLIAMS",LANDSCAPE MAINTENANCE EQUIPMENT,333991,,9/25/24,Power-Driven Handtool Manufacturing,0.165,333991
5151061,"PARTS, TANAKA WEEDEATER (TANAKA OR EQUAL)",Catalog #380-642,"Austin Outdoor Power Equipment - Line, .095, Trimmer, 5lb",333112,,9/25/24,Lawn and Garden Tractor and Home Lawn and Garden Equipment Manufacturing,0.192,333112
5151057,"PARTS, GRASS AND WEED TRIMMER (MISC)",TORO ZERO TURN TORO PARTS / ENGINE REPAIRS #4403  2 each @ $21.88= $43.76,DECK BELTS for #4403,333112,,9/25/24,Lawn and Garden Tractor and Home Lawn and Garden Equipment Manufacturing,0.192,333112
221592,"MOWER/SHREDDER PARTS, TORO","1 each Mount Wheel LH #TLB106-7354-01 $47.19  1 each Screw HH #TLB323-23 $2.88  1 each Nut Flange NI #EXM104-8301  $.62  1 each Nut HHF Whiz #EXM3290-357 $.49  12 each Spark Plug #CHARC12YC @3.00 = $36.00  1 each Cable #TLB115-3584 $27.08  1 each Cable #TLB115-3585 $27.08  4 each Element, Air Filter # KOH25-083-04-S @22.42 = $89.68  4 each Element, Air Filter # KOH25-083-01-S @20.25 = $81.00  8 each Element, Air Primar # KOH25-083-02-0S @20.81 = $166.48  4 each Filter Inline #TLB112-7836 @8.99 = $35.96  2 each Cartridge Filter Oil #TLB67-8110 @17.89 = $35.78  32 each Blade Hi Flow 24.5 in #TLB105-7784-03 @24.10 = $771.20  30 each Handle Latch Swell #TLB106-6777 @11.72 = $351.60  30 each Bushing Latch Swell #TLB106-6778 @1.98 = $59.40  Stock Parts for all Toro Mowers at ABIA",Stock Parts for all Toro Mowers at ABIA,333112,,9/25/24,Lawn and Garden Tractor and Home Lawn and Garden Equipment Manufacturing,0.192,333112
5154511,"MOWERS, LAWN, GAS ENGINE",PR 222547 - Generator and Push Mower Parts - BUYBOARD 611-20    1. Item # 06161-Z44-A30; HONDA; FUEL COCK KIT; Qty. 1 each @ $3.37 each  2. Item # 108-3766-03; TORO; BLADE SUPPORT; Qty. 5 each @ $7.58 each  3. Item # 125-2454; TORO; BLADE RETAINER; Qty. 5 each @ $15.45 each  4. Item # 95-1726; TORO; TAPTITE SCREW; Qty. 10 each @ $1.37 each    Reference Quote Date 03/17/2022 & 03/21/2022 from Shawn Ferrell,PR 222547 - Generator and Push Mower Parts - BUYBOARD 611-20,333112,,9/25/24,Lawn and Garden Tractor and Home Lawn and Garden Equipment Manufacturing,0.192,333112
51556,"Lawn Mowers, Riding Type","LF4677 Fairway Mower, PARD Units 5287805248-5250",PARD Golf Course Grounds Equipment,333112,,9/25/24,Lawn and Garden Tractor and Home Lawn and Garden Equipment Manufacturing,0.192,333112
4454313,"BLADES, WEED CUTTER",,Travis Tractor/trimmer/parts,333111,,9/25/24,Farm Machinery and Equipment Manufacturing,0.271,333111
65023,Golf Course Maintenance Tools and Equipment (For L,"PR 2020-100005    FY20 Z-Card PARD various locations - Austin Turf & Tractor for replacement / repair parts for Golf Division's John Deer equipment fleet.    Total $50,000  DO Closed out 9/30/2020 $36,743.88 NK    Contact Nick Smitham  (512) 974.1515",replacement/repair part x Golf Div JohnDeere equipment fleet,713910,,9/25/24,Golf Courses and Country Clubs,0.312,713900
51500,"LAWN MAINTENANCE EQUIPMENT, ACCESSORIES, AND PARTS",,Primer Bowls Weedeater Parts,333112,,9/25/24,Lawn and Garden Tractor and Home Lawn and Garden Equipment Manufacturing,0.192,333112
221592,"MOWER/SHREDDER PARTS, TORO",1 each Strut AMS #TLB108-5969 $168.25  5 each Diesel Air Filter #KOHED0021751640-S @20.30 = $101.50  5 each Diesel Oil Filter #KOHED0021752850-S @15.33 = $76.65  5 each Diesel Fuel Filter #KOHED0021752880-S @19.66 = $98.30  Parts for Toro Mower #4447,Toro Mower Parts for ABIA,333112,,9/25/24,Lawn and Garden Tractor and Home Lawn and Garden Equipment Manufacturing,0.192,333112
